ip,port,loc_country,zip,protocol,ts,times,is_attack
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:38,31,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:39,37,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:40,35,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:41,37,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:42,38,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:43,39,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:44,34,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:45,20,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:46,19,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:47,23,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:48,15,0
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:49,31,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:50,29,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:51,26,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:52,30,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:53,29,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:54,25,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:55,25,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:56,19,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:57,18,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:58,19,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:54:59,30,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:00,35,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:01,35,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:02,32,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:03,33,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:04,38,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:05,38,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:06,41,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:07,11,0
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:08,35,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:09,48,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:10,41,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:11,45,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:12,31,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:13,14,0
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:14,9,0
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:15,20,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:16,36,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:17,30,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:18,32,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:19,40,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:20,22,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:21,34,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:22,35,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:23,13,0
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:25,16,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:26,43,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:27,41,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:28,15,0
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:29,34,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:30,45,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:31,33,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:36,3,0
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:38,5,0
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:39,33,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:40,43,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:41,42,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:42,41,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:43,42,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:44,47,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:45,40,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:46,44,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:47,46,1
5.165.240.41,80,RU,344001,HTTP,2018-02-19 23:55:48,29,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:56:59,20,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:00,15,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:01,12,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:02,23,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:03,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:04,17,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:05,7,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:07,5,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:08,25,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:09,23,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:10,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:11,22,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:12,22,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:13,20,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:14,14,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:15,19,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:16,21,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:17,17,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:18,21,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:19,20,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:20,16,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:21,23,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:22,20,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:23,22,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:24,22,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:25,24,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:26,23,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:27,16,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:28,22,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:29,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:30,17,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:31,23,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:32,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:33,22,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:34,17,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:35,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:36,19,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:37,15,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:38,20,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:39,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:40,19,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:41,26,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:42,19,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:43,25,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:44,17,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:45,24,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:46,20,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:47,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:48,16,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:49,17,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:50,17,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:51,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:52,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:53,15,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:54,19,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:55,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:56,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:57,22,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:58,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:57:59,20,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:00,20,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:01,14,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:02,21,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:03,14,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:04,16,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:05,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:06,21,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:07,16,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:08,24,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:09,22,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:10,14,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:11,18,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:12,13,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:13,11,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:14,14,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:15,8,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:16,17,1
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:17,14,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:18,6,0
61.6.121.241,80,MY,40100,HTTP,2018-02-19 23:58:19,2,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:42,8,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:43,8,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:44,8,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:45,18,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:46,19,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:47,18,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:48,20,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:49,16,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:50,14,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:51,16,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:52,16,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:53,16,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:54,18,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:55,19,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:56,19,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:57,26,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:58,24,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:58:59,24,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:00,24,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:01,21,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:02,23,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:03,16,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:04,20,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:05,15,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:06,16,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:07,11,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:08,15,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:09,17,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:10,17,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:11,16,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:12,22,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:13,17,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:14,18,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:15,20,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:16,18,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:17,14,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:18,9,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:19,12,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:20,20,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:21,10,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:22,17,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:23,14,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:24,18,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:25,13,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:26,15,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:27,14,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:28,14,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:29,16,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:30,19,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:31,17,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:32,18,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:33,12,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:34,17,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:35,15,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:36,13,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:37,18,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:38,25,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:39,20,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:40,20,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:41,18,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:42,20,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:43,19,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:44,22,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:45,17,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:46,19,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:47,28,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:48,25,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:49,24,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:50,24,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:51,25,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:52,30,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:53,21,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:54,20,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:55,25,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:56,25,1
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:57,15,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:58,13,0
92.244.219.171,80,SE,33102,HTTP,2018-02-19 23:59:59,22,1
92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:00,24,1
92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:01,27,1
92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:02,17,1
92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:03,11,0
92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:04,13,0
92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:05,7,0
92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:06,8,0
92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:07,11,0
92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:08,19,1
92.244.219.171,80,SE,33102,HTTP,2018-02-20 00:00:09,7,0
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:05:58,28,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:05:59,32,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:00,33,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:01,32,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:02,31,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:03,32,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:04,31,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:05,27,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:06,38,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:07,30,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:08,32,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:09,32,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:10,31,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:11,32,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:12,30,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:13,33,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:14,31,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:15,34,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:16,32,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:17,28,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:18,31,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:19,21,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:20,21,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:21,27,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:22,32,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:23,30,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:24,41,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:25,41,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:26,34,1
104.131.130.65,80,US,94124,HTTP,2018-02-20 00:06:27,37,1
